Jan-19,Feb-19,Mar-19,Apr-19,May-19,Sep-19,Oct-19
45a1488212de6bb015b47f1cebe3c9060af7fdb41f5f52ea951c444731c83d5b,7554e569345ef7fc01e95a4d028080749f7a1b7bb5c5fa8e1a5f207b8e3b03b7,1c1c7eedcd4f8abe1a69cf13bc38afb077dcc070f9fe364bd0db0985c7f3dab2,ec23685355c030559d05401477bb259eaf3d5a01f7d8b01b6f6b461602824ae0,9f00e70566d4c513207f676149a70437674345f52f057b83af8553fb8b7ece4a,b9c71d925665a06217bcefd89baf3a79c5802f5669d2d36bfac70982d858da41,507f386cda99a321f7c5c3b88e91532e154fc98d177904086710bdd73810c2c7
18280cee4d189eea9b95d4f07baa53444e3a9b05247b35232fc6a5816fe06749,c4471c5aee72af274d0435297a545b2456d7330cfaa59fae186b7fd21d1d35ac,e4b7f0acd5e7eb37410a9ddf837a3545d2bcf28ae0070ebafe7e4fdd7f2de8ec,075a89f6538a7e971f8ac0278e6f66265bcb790dfdff2f2bc76e95aae1b92544,e8b9a43b7fe5914e977d5e9814dedf3e008dc92307d66b69e2b9115ebaa06fe5,26d627a4954a5c2f00af432a4a1c598cdd851b474670c9d1f47f3ac6719515dd,63dc1d41c9bb6d01cd2488bcff98305def26ed1f64c07af9895921dcc81a4b93
6401270975e1edb326d194b4b329856066a9bf14fd792be8e055f7d4c0337ab6,d6895bf8ff3c94e429081c478d20274ad4e4e9b3dd0c81e2012bab650c6b1254,0a69ccfa6ff799780e0c87ab2f86d2c3d8272ef1d8e5c946b6621af3f001d2de,1e917b9fef90bc40deaf6be885c481f172194c544977014ce207c957895b69d3,f0160de6e608f33753cb1d6b18224e9501f0f82699d4d9c1dbcb61abd92b46f3,46968953dee4f5e52c06fc374955a7eb1834ae1819a6f190f67fd690aa658744,fa5f5053ff68a844de84d5ba5abb7e26a677fab47a439b0b0cb890f36c5e8387
8568fbc01f4106d3c9ecc9e5e64735fe4ddc8de21519501fbb78ff2a3d9e11c1,ce156b7c2aa6d96ec7210c15222d8ac24ceee6e030adfba9cb5f82e72c174540,ff7418230b939c94de0b20494402ce44d34aeed003872595901b57142fdc3d2e,94ad6a4310773e7de643e259d70b34d06b685c3fff3d5ecee2b6301fafc463ff,0b0b4e6628b0e040b4d1f188dba616fa53dfa0100e25ced74f9ee3ede164695b,0a1a08f500acf178694a18d93271e9d6ff4f819d3d40fe720f4a6092b94a3a43,fd7568ca36942016b4e5dce9f718fdeb5d827e38dbc6dc7d12baf604b9b27bb3
b97d4cf1b9bcbbc27f547eead8201a7120f5398f9ba4483ecb4a9f6cb990b300,de0006c4dbe0eb02335963613ce90d9ca0ddbb3644af041cde6f5bdddef46d1f,129d4bb4fc6a1247be8dd9fb9a9519709e68d081ad5dc50d91d4e2aa33f1636d,ef27c243d8572a897c28d3b21cfa9ab4fdf677aa0a559914528bacc3c1b2908a,beff581a3dcf2d2abbc92a9131251507036fc017dfdf3bc5d74b0f8b9e96570e,274c1e68e994619dcc959898f98431d173413ca0ad93b0a37ba09b3bd5c2b7f7,3272013fa9e389e869207bb9d214fd6e4f931c7e25a97ec13fe25c93f035d6ff
f2a7f0fcb47c7fa17407317d502802745e0188ce0fee3ed176d6c5d2b4ba3e8f,b0b56ce901f6106ed9c38a86afbfd4c20b552ee48264f99a3412a3e3983cae67,1e341b33c4cb63d49114673d0150c23c3e6b67938158e53e4efe997dc683b78d,9fb9cbb643847b8bfef676ee980db015c3a7afe8db2457f7575b5d86c5695b7f,c0c46dd6eda16de1374a06aac937e53b098e7fa939c5b608f1443985a801d433,024bab536041a2dc4d2b54b7edb1dd4905e9dc5378dffb0efc7f439cf9b0934e,95cc5b17549cdf2d12c6aef0437a16acaf9445abc9f734093c4f29458a9f0868
8b913f181402f5b26c5b0416abab30df55522ee3d8c18d1073d6600a65820b3c,b9cbad9b3cd4a1f08c3284d479ff40093454e9f76d23783901087cd0add5d468,c9c9ee43d77870349fa5b3fe26f3a0a65f13e2acb45de4f06dceff1bf1270cfc,2cc674b275367dc0f65d4cb1bd640bef32dd23c6633d30e8a226475f723bffd1,ea4bcbe90240950b3246ac90b8c4dbf5c2f03b839328ea0583e893e0ad72ddb9,18f86b57fb3850b073fccd07773aff29931a564c74423aad8228da5d79b10e7a,e8c414bb285bfdea8d9828680ec773024ebb6f27d9c5c12df33391e032b3c07f
1d5eed4a3aa857613a58fa816a187e18b1a9ca1c2460a3814fd20c6ad220ab30,2740a4f84916260f7c2620ac601b2a6018e8ea37064817a34799eb260cf72a62,f8715af277ec0c5e16e22355ab43f76f99f6d082c8723e0efb1fc87a014de822,d648fcb50e168bcd47428990dea904eb5b13d469ab71b3e09f083dd6b4ef6d89,55aa1f8411bf39676667822d896113cd0ece717cd33681e3b8c2374f93c2c503,7a9779d20ba7b1b631a6bedb938cb606a6f3d15e7a65a1e486ae24b5c3a97587,6bfa03106f667c5d77d60a6478e148c0460e7771b5212960ea99916140b18a3a
409a3d725202a5f66385fa3dec70b0311ded3871f8f0528c631cad1d2a3eca39,8405021c5e31cd66bb359efd38cf3ae2dea615258d436d3a696f4affad6d7347,8b24e0b99439a71c2320cba5f51816df428557f4ac24e5d4c3e10428a5fcd193,a0aa5cee5d8e1e735843a1e6a8541b68fe1a27863cbf5fd176cd630fe1740dae,8715b1a0fca07aa174dff8f761755d3879f305b1c5201960fda42ed8840822ae,c9ff2877b3eda8f7dc95d4b44448c8d862d82f0ca1f319792ffd8cc022abacab,89c9861013b3c4272af97761eadd432aeb9e7efe1741d175bf0bdf7d6a488f03
62d05bea2e6132cc4bcf9c772a4c899c8c432ea3c39463c713efa9c42667d8ea,a1ee7311778d706b77ca23d4964e620c33f5a795f6d42be51476a6debb5827c9,61e5d70fea99d6f0a596171cd768f142a83dc8783111dbca3267189b763ebeed,689685a2edd6b0cabc8ca0fcbcf39e53e4da57d65dfe0e2658964dfb8cca39dd,321e1dfdb20d4f1a378472a4b3055a9c98804173e5e0c362039c3a118ab8e24b,e5aaaf7a80bc1767701d87046a59ce67d1ce747203dae0782ffde3ee4a08a84b,44087bfce8c428cf70604fa5fbcfd1a2bed0053c1d205a8565b5b1f2b3333fb9
4a4f4e41bd279f91c55e3656b73065b93cfb48cda18309782731d942ef299f17,e399d675c2b9a8d0a96449328d5cccdd0bd68d4125ad4d5dedc29edb22e49a7d,aa8b62ce50796d51486ad0d867f589f98a1cce38aacccae088efba073e7e000a,1efa1d2e7fa4c450b284c15fd8f1eb5747262413e9c600c1d311f956f5597ee6,5922168cdf7b976fcd6e1fe908785f3031cac25499d5198baef14047f9a36947,ff45c6b5b7897b2e3e5d620adf6fdfaf0da0074970982ab426c02102333d2b79,0debb52d3e04d91f9a72785af3a83b5683b059659289418736ee9ffc4aa23b08
86ce9f043dc105b24bd5f89bbdf867449fe1991b7b16fab3a156444c0a9b0fbe,ea03632a250197685d711466c2586f9eaa5c5ac9e619a14f42c1f9e3bec515f2,686b74116fbf142696a2a324a888f15d06114fa3f441207e642213f0049b7b12,45226fa8a6c9dbee32036149d3f417053322f5675d4ae456ccf136df5ec00420,8f3408f3fc81e83ec623b7d1d2b5ded56f62ac74bbb9470db439467d93d688b2,9413a3d70f94039965f83863ca1cf347495bf89b94ef7de91933808e6560e184,9a0ff394deec4a6e83cd5b3bef1f32f3146531a391811226411415458be0a5f6
559df7b9597bc48c9f3714eef7f41660ad9d025bf5e44dc9e2666755104c1a45,0eb80f73097dc072841ffb2aa7b6910f52a6d811c11803bcaf7ef2a2137b1f79,413c84cc38abdb08e1fea887a266a5868e77387b6f39bdbe65cc279fd2fcfbd4,246db40be6fbbbde85fde6dbf283f231995917f1f38f5daaaf659f224ca54971,cc26319bbb77b56f938fadce821cc0e6aaeb047b9a2dbf0bd2791be32bdf609c,ab4c08ea8f44544dc9724bb196677561746643eba735a31d2284040077e79080,0c6856553d81ab2c73b9136cc3ea46d13216c23880def8eaa2820a5a4c252b16
a1a9c88f42a861e2c4810fa425027823b8b355764a347632e9cb8024b7ab239d,12cd597a628680930d9f953c57d322a5a360b254b3c7b36ed298800200bd5513,c08972a7c320294aa619d9c1a409c3f3debf9b5767f4b3e705bb96348422b2a2,297daa63a5afa0ffb90c0928b6d0e09a5cdfa51ae161579b570ef8953be95695,16dda94b6ed509e6779ee8358929dfe12a3ee370f7e08d616d50dc4f8b3b1b95,6032a233efde43b94048f3defa46f951a21668177147e5cc3266980b9d588547,9b798802fb47f53b07558c494b9163c839a07a3f8814c418c4059f9bfbcbe010
b213f1d278874d18cf4c8a71cd42a70e6d7b6f67f901a1e08746ae775ccf45c5,3adcc0255f1bf651c0c060237b2784e33c47e3a4839f6d194f0ee5f35396816e,d2b3eed2564e97512af32358aa6c983bf4e10bea590ffb26c403ede3de219097,17fa36c589e64859b088852040692ace2b388705a611a981e5fd68ef6c6c45bf,3a5184bc92df457e98b04059df4a9710f418da8507cd0d22c853d1fa2743f059,6ed3502b90ef61fdb94d55e1ea7415c5ffcf0d33e52829fbaf0ce5e529390378,c57f5b50bf5426ea32b7df61d7750f803e5d7c1589b9a3f46e4d916758b3eb97
3bf0794e0e240c851263f0e4ef1cf0d12eb59da67bb2652c131fd5b1c0e8d7ee,fe86cbdc327a82e49e4556e66bd85b26627f57e0fbf8c03c1df29b03eb621686,59b82ea0095e46c426724820ebbe707e788e4f68832b74db5e4c3114b2ce09a2,db7c710501288a593a11b9d2cce1af5f4089fbf405e73e528c4e823f7600b6bf,733c298095ba5ebf571f1a1c965b4241dd96cfff7626aab4c287eac9bc45f7d8,9fb0f7ca6377d03b96dcf1c7ae54a78387f17c0736232f4499bfee1cb42464f4,d16c5603369ba023d716480ad50ff02346f6405c8502ec701a21892955f1838e
41eb58843ba09b7a20db4f4d758b0ad9ec510ce30ca7e18003906042ec87b1f5,e1f17cf563d584ec6515d91eb15e041dd88da4b0332e87c0b3b8ee00511becd3,44bbc83f5b861aeca5698cb719b90cdbec68308b79a66a92c6d1c1a5fb1259f0,12bc6429e6894090e17bd84339e50cbe00e224ba8d1d975974d2c38d95ad61b3,f029880d606aa137ede992ecafc9cb518d5e0464266b497cba4d10ddc6a6925f,eda0d61634c3e08f63cf1fc00a1eeecabeb02ec14f86ec2a78f3bde52c7367d8,5111aee3697b7e6d97f54f97bb11bcbaedda8eb0a8f759e5fb491853b4352c82
1ab32fbf2917de19266af23e9e2f6738a612de8fbcfac019f23c52d720c40863,ab0a56c57bb81d36a84304ecd21d3983616d94aa39e49075b926958be5a8e2d3,d4f6b1cd43d0b783cd760d999631b0a7b10cd652199052de9bbcec0f65dbc0c6,52f7b419b87454a43714539d51db93d9e0a6133f90a8051dba646d0a2187d091,e1d98af63da307eae302d60d18a6b0be7361cd92514a4eb2a22209151d035348,1a7c76e42c556a2d58427dfd7bf4ec393f0d33d73fa9aaba108f4b85329b6b7b,c0b38feda0c97b59dfc42421abe030427b0b9104479e3eacfc559a0e694562b9
9543b8b3e2b8331274a0a17dac75c43e109763d8689c46a77ecbcc15adf493a6,131633043bf662e69dd8b307fcbea8b5e2126923e6d70054db2c23e0135f3b02,1db7c16dfb1e3e7377dae14acff590d9e2d296ec95e3218f7d0d310d6e896403,9e90d7b7182326bf086d43071a9bf1a67e1673dd7ce1433f201266608d9beb51,58ca8f02048fdffac59a3311a9391f92fa7c29965fd81ab9c21bc9ab89a15b97,a9290a9bb2542b5548607cec91aa91b6536b396d630ac994846ea110b768664a,514d9f66be536ccaf85c70a1090f3c1123da4702ce89167232f4463ca8a15c8d
fd867a5dbc9d3258c8fc88d95fd621e263fddbc9076eccbdc844edc08ca5addf,726b5d200edb3df66c8b53d5f408497761efcc25a521e71e788945067bb50bc9,50bc00179b0c74b52a64191d62902130462ff82a32764e998153d08da4d04594,7aa8c97505325e73335a412e976aa55df6fc7afc23c9ff264f81727c27f400f9,2f51263c1a9fbdecdd806809b39a29fc8bd1f84ba6dbefd260e12f3960d1d7bd,ea5c2320f12468ea939473e037f53e4e14a674820f36b3e86e9afa58bf63efef,9bea6e55abf698ebc6d12ee28bbd6124b4fa672ab930fbac9ed8e3b9bc3354df
9ed8837a858df278921651dcac306a692dab082dc75b743cd08a32866ccbbc9f,551d077ac455bb7327fddf567acc71305d3eed0afbdd099823d5222611c7b3a1,1a5380ed0f5256a1936c641b15f0cd8a6f89e0695cfddcfcba81ef05df57712c,25d4fb7272676cd94bfad33ea86382d76b65da105022d324519faa7cf7dbd4bb,2308bff272f4ef2511a0c2d32fdb46181ef3b83752c24219aeaccbd6c110cfd5,2641461a0802030fdf1970d24294cdd08898be90a03909fc766d80ab86ab9584,d3ad5d734a656f5cca4c54b523177b405b225e2b862dae681b49846d2ad6e967
784f5ff294989088c4d13237fb0f14cdcfb3394387250d645e40ec57af05be31,0f521d8ea4ca9be7587d07d61e2b4c44b2b4b81160d1bba14b9b6cf48040babd,d1a636e20f556acf300d4bd850dec10c0664dbcc173bd37c286922909c4a8dec,13481df6d8cb89c15ccfc117942760d2208fddf15045f65625b0858d29087a3f,45adf1011e977c78638e37a5287194e7301fa868e0b803a7c812fe363d05e817,5f9b342e037d7c5ecca7a3766705724dbb7c9382e7dc9592995b9726f124ab5a,fdba32e3aeee450ad34eb6fc83cb365de9f966d44553564126df2d1e601d0c0e
b04cc6ff3c8cd2f5cbc1fb7c11a92ab0fd6d2a1e5ce3a3af751b41ab98f2ef40,7ddbe74c8fa468643de75cecc43e768057d2a2316bfa29b3dd21adfc3d407ce1,81b1b2dc563f0392148ff4351e4125b056c7e7cb8d1768e7db56e5a55cdb4247,f9a4e140929c7b723869f0e5657f2028987df0ecc27598ab6622cde13dcde798,f294fbbafd14536e870392e30a4285b4a65048ebfcf1858291cb3699dd4e1819,6b4bf41ce62303149cdd7644012829cde8ba29a19efc4d3cf213565363c21676,691c0aacdc0fc17334bdd3bfeab933550d520b3a085af15adde97c33d53be384
be0dbd3729f38773807216c0ed91ee9d0438dd8150582ed535cc815f4a9f2023,ff107a5a0edea7cbf329ed8a136fc41fb532dbe6ceadf7ee8244328eb2887297,f1d9eb398dedc7d82b4808f439210033fd45aed5f127eed8944d75cd56b409dd,ac27f539344478f66ee846e0677f5bf2343e3f2c1e14f9e7a4a63b62645ce714,7e5a6e6ecf5554cebd655af3e1db09d80552510bd42af3af1cd364fa84fc788f,6c921e7faf9100863385a8e5c0acb1cc626c704667a86b521981cbde4939edfb,aff43e24c7350029f9a7a6cf76b1ec031fa5ec3f9eea7967af4bd878054bc5b7
e6bb55823e4a62d64373784eeaf529d1dd3377b12a60318b3f39579d240be0b5,9454c58d3dc94db662e3613c2137747e229364a7e3b55614d084dcb46d12e30a,8ecbea15be645ca63bb9dc055627c78578cc5e582724ec6db03fc8dc78c49c0b,482fab907bea5292901e0c368509b1d6e3a033235347f8f24e10e70bd4d526fe,a64dafa37b662494a38730bcc5e028b2531be116573db369d5afc8d881e33f8d,76a1a2b635a61e7f9096840f3e6d7dca03a61c1cadf8d2216b4d495a578a88dd,cee3d9589acbf858fcd062d6e0374e51209a40f8f38a14f8097f1fad86cef109
cca4d02d47f16d8d7d166373deeb255e2a592fef6aaafe55a37e42ec437cd97b,fce9266e7532831cac0d01737b6801f24485f6b02d2a6f142c791479a0089ee7,1f1627c723d70135c5e32aab9d9b4c8ac10277b5e31739c462ba6472193ef728,a522e723b63e1ab00714480e7736e9ed4f2c3d15e24ee9c6b0b7e7588c75d8b0,30bb20ed402afe7585bae4689f75e0e90e6d6580a229042c3a51eecefc153db7,a99aca9234a023bcc5905272c781563351413fc4f7643b9a06ccf2d725862830,c90871bbbec4ed5bff30ab395e4ab4fabb33f562aac0a56410b11c1498d89c04
9b8d80b18ce7849e7be22615a192ca30f4cd2bafee6adb7b26ffb78a6ae548f5,f2cef4d5c005ddf2759da14555be8becde2eaca9d1603f28e9931f277e327f87,ddfd7c9429afe8454ee680dafffaa5b8ade16654ae2cce6af4608a75f6283ab1,ab15d1dc75145c381e9aa3931d96e4efcf888b68c1c313fafa09f7cd91169236,643e37cdc1863366d925409441ed240dd926040c0cf0ba97eb31167b111236b6,9e617b0e1168f06a223546f5221453e38c77df3ecabff196f8ccdb4d6ad04447,d74290ecc1417d7efbc2ca5aaadf3b07e3c465ce50b459fff958f97f5d30d06c
eb6f43d211af30b46724e72e2c9ad9b363f3c9e012ce5fc389c997ec16c5b122,7f57e27e78b65dda0f0747acf4a1ac16fdfae0114e09464395eb94c7fed7c5f7,c02ee2388c14d1cc4a1a388655cc56da6509d4c502efd0e4939329d05c50c0de,f0d9412a3fb22328d2c6325daf10138d8ab04c725e59b74abee5fb1a5d6275e2,44f2e0866bf35fd497dc99d78088dd491c6cc298d5811d8f8b11684812e63cce,c59184f1d8a0b5da7d480c723fc8e29aaeb1017dec934a0c6822a2068a4df1e1,c1ebb42a17006413ff3cbb5118d7fd39c2ee4f572bd95be385d0e5e0e6b15c58
0213ba138eaf05385155665f8ae567f6ae6c4559ab93e2e11ca0485470880515,f84fa76f455741887fedfa77d90bdcd85d2d26d019c8a5b5176d91b07358e9c5,34dd1fe0374ce3e969229223ea1692a1c0d345d92a186f54e310ca4952fbac3a,2fe4a6e9bfeff72d1f909930059b7bfc693a63e2e548ab7e05e4e8f567f55bfc,5354f08d420e5f3b9e57955862ebe8414beccf3871d49e4283ad1a37a5757f8d,1cf1695e2a947537590c0097ce6330a6534abdcde22d9abfdad700a870b3e1f0,14fdc6f9826384afc7a078a7e4232a86f93e072e1f38db90c88c255248d062d4
75bcdca7e3b2309bf9ba032298fd8d6c9087803c9175a46f53eac4d172cfcc40,a582f000bd878a544d9ec10f18df9a7d60d5f76900753fd061abb29655db12fe,d7da73c3986996a30d169820819bfa8dd69a7bee7c787f465b55fa8beae39f99,2bc738ad20f25d1901815de9dd949a59044f2bd07e1ce5c3828ece4c79fa6894,d318fc795b8985b05e860e8193afc52cb2eed51a5bbf0e11dddce329cbfc492d,6c6f85d3776df77935eae3a48d3e12e1e9c83da53079638b1dc48a99a7adf297,664e4b932a7f8e7b7e49a33eb4cf662d761a4d18b9913367e6100d3c6fd60e5f
f50de71d771f8c0d303c2f63f2a6010436020aa0ab01a6a654df5392f7c453b4,c1e8e6fbee5c216cb4a22bf6feddf5da6b74572c46b947a98d943877460eb50b,b722d8350ab246237833de6c08ea77195947c820625a9bd190c172ac7a18aae6,a7169ace2b4d5189f4d65fc4911f83a24733cf5552cc9bfa0dc15b7efdff2032,37466c19bba687306f7bb9d15a78f2542390d2887ab99f89f3e52c0b6dabe33e,6c347effe19a1409c4383e3dbb90b2e0653839d406effb7995b5b9b63d279321,8712309d09cd2338a75db717b86f7eea6ed2980e117fbc36609bfced0bff639f
5b86f9abc92ce2fb20a23e4b3357e467c16302eef8c175f3d370792ad47488ef,d47aa2a2bb8787dd6ca241d5328d1dfb0642187b4f12c83c416cfa0a6bc3a538,c219d3fec1598be4126b17a3572ebcf872d73143ec4ecfad663343c88241f424,be2ec82aa5cf00077a33a02d3e213892fe10c2ccb55f2749cb582b7c8f4080bc,1870b386fc5b7bf2b89f407325806c9ededa3285aaf50bee1e17043577d780a3,7e04eb83237cb134155b2e85fb25bf0e8c9448a0acbf6a44fa4a6d8e6964e232,183e696849979536adfa829629bbb11080a47e372140d7ded4093d45ba98fe25
f57df4f831c1fa5169fd5da3975198b8a1fc69166671af71a18eb58abf6cc426,0dd1eab508919e1df7f1ffa4411fadf5fe6fb8b41ab1fab254f5cc3ac94e9b7a,c8b9320681eaf2d806c550f3b2faa72f98dc817e14c68eea5a5e156b22463768,633fea503e0a46b42e458151dbebd29a8b4c659c675dfc4db8f2a7ff3a47cb20,a1874895c2052945922bfc9a9adb17290046e03dbb47c2d5e10b9a59c0d58fe3,f3293ee4a63a3ebdc5357fb4af5fdcb2048088f2698c98ec16bf9e649b67b6ac,26f5feac1a217b42fa2197c0ebd51e0b9037b00f7430bc0f2d0e84940788c90c
755214eb3bd99265cf08fad32a4242cba2e00e1f9124bf66c7afd34d62d3f4c1,b0de25009d3a713216af40bd489844b45175d82e3233dc8241a117b6b38ad041,482405feae1f9fa6747dbb3eb3b62e4a95994a5d7040ff27d4f7e05b8c87b256,42c11b953158ff2350e78b4fb5315cb3b3aaac6022ca4e6244e2273c23fef531,84b3e186a522a0d0ccd28e31620ca28199fb3debba995f0bea929b5e9a4de8ac,db109c3ec3e11735da4142706cc0b827f4c11b9a76b3c9ec1c81c0736cb3868d,9d6d3b7ec9ba54131e3b88d4b90b82620e0029aa6b57101121d1e0e9da953663
fe58736882bc846422360b6352b9f9d1b91b8c4359d22c55136715f362a8fd63,d42e07d9637b3b885695861f9b5482abaa40dfa665d288de6a11f8cf3891f7ed,5583bcd2eaebd9f55516fe2f719dd2b28e2660d904f92ad7b1cffc8e2db08b2c,301270b0b4c79abaeb23f4d87588f7df31154e3212c6061f855a90f5a7da9d4a,23544cd78d845845c0170fd26d7c85639087cbeab45390eafd5d2456735e0ffc,1d857eb5f19c8cce2ad19dd678a72cbb4524b5e855ea96cb639e78cac5a270fe,92f2129011ff40887e7e13b8e989b3e9dcb8362149836f3799eb3e627922765c
3a2941d6f9916c76d2e9c021d956a1f788f503a6e2c2513baa82ca37bb7b9970,459961ffa7ec89e4d1779ee6fb8a2564bef6f7d5ac37442af4975914dd4cf2e4,2a50431d511bcf71682fb543dce8a79e1e4d43e4bfe8c31a4fc47015cb57e0a8,851e025ba4df9e14ab26cded6865b59f2e9c4d76b8e630cca8f4d1cb511600e1,c4bf558fdb6da807060414d7146c338c50e66037d88cc3973e8cc2ded57d8d0e,87b575cede11fe7fd8c507f4fca50d561425ad46b172b3347cd847f5460fa2a3,f57efda2dcadcee4f50d4a3205d2e12410b7171027a908b6f40a3624018483dc
83f7ab3847f1184bb35e39841e1fb06308316feb55614c8ec6d4a8d926b55005,f39cafdb5363ce67fbe4a9b7ee04dbff04af7ffaf1147a1bb0391670ccb3cc61,2d0e7fa4a30cbefda4eca18b694bc85c8f0340e1bbb494d2e531c978fb72ef64,91748a337e435578ec34474e02cda6beb5b9cc4ed54a7430c4fb56f281473577,cd1e9f21a53ca7eeacfd875aede685a78d4d0450cccad0bd85bfb7eb12a80a9f,81e799cd3a595e2e3c301f41d7e618a20d62cbfbcf0bef95a1742c40e789547e,25809fe4becfe9cf96e454bd5c5f6930ab44a080ab3f9fb76ef731741b570e85
2c837a73db0b565b3bacfebf3d6c355ab8a248521069e86dee6ae540ceaa78e4,f14f5aa0ef9469f098887dc3818bc9986c31087cd13e20bc22c29ef8c63e2828,a05391ddc1547c7e2d089e479c3c1bb0de3af5b8b7e7c26e780b4dbbed23b705,4df287cac8179bfcb53fd63edbd1e792704a4a9dfef0d0e965b0cc689707a243,d08dec8de8f0620a4a18567008831d8186c58ccd89dbcb9065f8c11dff742c4b,523f6cebe1c82e1c86f5cd288e0d3d5015f7cc255b2571313db6264524f71b9b,78b57031c0a21ca5b9ed1c917e8c91a72355e0e9eb5f1877d593e0886e74d5be
b2a5d277e43aac3b17d98894203d370b4676b129efbc1fd46228ec8e4ac929e5,7ce3f3d2075059fbb3a8c04a42971a9ed288b3a919810423557c68e9b2370023,5850528295b241d26e2f83d7292ddf9348a7d4c3302715ca3d33fb3c7863d896,98b44bfd97cadde29763d1dcc42df51cde7481c386d7e406aede030df2ec1912,ecf6976d932d8d424dffd417253cb4fe5267408893a34ea48185f11a27f7e7a6,f84f3c373decd0938270324d2fd59aad54ee7fc3968f13938e85dbfdc00a5671,e83ab2bbc08c3c82d4767660f1e2357bbac808beec11b978d6983d28bb67991e
3a21eed3cea2959ffadc7da4d1220c43f02aae63b150f3316f6f2fb5ef08db32,ee336755a22c0bb4a25a54b9c61546f73c9f2a9ea5cd3333db76df78258bb6b9,8b2a9bf3e573c90ecf3806ed9a181aa8d6ab37d2cbb6b741b64db97f68011a2c,4e820e1584adcc221e47054facf78a52adfa4e5a2063f382c4a95bed69b441ce,7e5ab5697a835a6a43b471e2e8d75457038b204dcd0e2c4f409a7744bfe774ee,4c8c32eed16a2238569e6a91c071636f077193a140fbbe35903c2a60c206063c,fbd7e6ac9f02959569982e6ac9ce15e303f8407244105fa20939f7dac0ca4990
49da99f6a421426d52d3c6743b07bc7fd321381934b8cb58a1113d800f58e787,e74af9bf15c5099a8ad04b715a47f6cd02a5a549a039bfc6f41fd316842214ea,b958eb5f06534f93acbbb8652b0af25efba5dba36b4d52f20ceddfd21a265800,8c898db4c200f666a7a9f33b9371a01533731f756c98cd5f678fa8da4fdfab0e,d814311450dcfc2294c8276cdf0bdc1758016f3e66ddbec0086348ed6a0eba04,60175d88934f083233d958d791d765131bb0219954ca540ef61c033f4b065592,8dd90a39695850b13b014824582379b2707f2ba33cfb6c8de290c809b4d180e1
f1afb0a018ea40bf19e242386c135993f92638c5e9c54900d218373aeb6a05ef,f7a4e2e98fd18ecac1cbccb038645a641c558cafbeece25fdeeba51196afb3e3,366236c1b2fe65182105e368a1f68a0af6176d7106af803f1f06d91e461b8734,8d22be94e16bd6e7c78f06267df51a09b1494e4b6e08fbabba6c66683bdc629a,eb9a92a030262e20aa1ccdac98d01dd8a9c7a2cf570073e00d24e120d9d037ea,dd24ad5fc387ed8fa69cbe6cd1f472f6717b77ccff399ec61a5d9284c4e47f0a,b48b5cd8446d25d6e7b18d59e83702e57ace618709fd4ffab80d162500145c10
eeb7bd8c9d8e693050bcfd522a9a385682e8d1a7d8a65794be9818330eaa0159,5879a3935f8d2c6b96da11518456277ed39a6e5b14d06356fb73cc73f3ddd57a,43e6945443f30d5650b502c36167ec1a440be83671e04190dcbdc6aae73e0920,ceb669b22b2779f8b8f4cdc8ec5b1a5430f297376ad45bf9bd099574ec3ff4d8,7cbc380d4e0e868de5003ada4627308d37889b8a50caeaab8dc39e7f885695f3,77d5104bf3b61a171d7439274895448a9a10a9013da5fa26570cc62539228268,5aef4cdd04116f84fb4fe2aa0a06089b1156714d3ea9a5b0733a5c7840b9f331
4121f7b014e355cc57f67f9154787c798a8c98ee592baf13dc96a2369db35db6,6ee9974244602dbc226340de32a8ef84b40c190e45a35e29d1736218e1c6e5b9,6fb3273f27e902586a06faa9b547be53d147cb97ecebb21884c0c706c7f64991,113aa67eb785baec23079210f7977e723478670c5b915bf6f7b3dc6fbd4905bb,6e9de1c28136b64972d1d9db7db36cdcf18dcfc709d614deaaa88f7a1fc6e77f,1f7e2431c38a564efe21d3fbd3e81adec8f5d010ca7b273f5592d4a021b12af5,8fbc5f377331ec434f6a6035efbd226f567d8e9dc426323bab9312ad12c587dc
38d42a10c31ae01b71c26d8770a48b6cc7f273d832235876b52e964cb6dfa24d,a029a4185f43381c31891b0fe6e7db11bb2d767def30ebfda0a140899093b7b0,674ff37406bc313bec7cbe68760bff2f8231391613b8c72e1f399989ca103adf,683d4d69d67a19993a3e6cf62b69ce6b651e9e2ae6c9d83c47b65bdda6b6700c,e980f9ce99e7bc79d3f8db3b4c15fe91d2aba0660f8bd572ade5f1b86b857c87,6ef1554fcda8dde615368125ffbda136c2f94edefebe40a1038ec5d92f596222,e2e53f60f157ea51336479f1ab00d2aa7333e1d541d372ec06d99f4d8eceb078
f4f1ae92d389c56075431a88d76b952af1b949e40b345f68b0ebcfaebe27b3d5,d111f0369cdfd80203c79712917c2292fad7528b00f9406ea4896e1eff17d768,680c1f3d78a3f0881b19f4cbca1ee8977604e4c4788dee4d3dd9856ea37342eb,7d7d71cf1ace3181b3e00090313956407daf3ea82a8ad6beccb07456306d670c,6316788989ab49e76f6ea46f35787128eeba3bb4cb860b36bbff791ffbff9a0e,6f4c64c3989278132d10bc4916ccf3a7921141ee71e7676bd69be68b5b5c6936,e60bbf33925f01a24c5122fc54587d35033885964227b5477b80a09daaf6f067
