2017-06-13 12:19:42,68c89ebb314923a3ca89e41da20f364c7ca87fb367895d1a43c5187a072e4f93
2017-06-26 11:04:15,17c1dd2cf2558544b207e7f46f66e4c78c03f6c328c9e398b9a2fbf72b187b84
2017-06-26 22:59:51,65a2ce3d691b962f3f7779124c837a9bc0efc05598f1fc6f6b5343ea5412221d
2017-06-27 07:00:42,31a8331b87dd6c9c59e39c328d42e0134c57ad52cc09784c16fe0b4d4bd5e405
2017-06-27 07:55:46,a93f5e3f1be85f387c57a6c4c0011f34aab5ad3231fc1c6c139ba16638b8e1d6
2017-06-27 08:59:22,7715096611274d980b419a12153fc470b309a5941503f88912ec78185128bd7c
2017-06-27 11:51:13,12b5fde7a32400f9e2aaa04948c58cd82e74d5373ab8a9a89ce79836f67854fb
2017-06-28 01:37:29,10e0d52cc9d67f4a542580c5f7bf391fd319499c04f66d2afe7ff8c3a8dd0f13
2017-06-28 02:15:09,0a68db2c9dd214ad668a445613323e90844b49b667863e359fef995beef54696
2017-06-28 09:38:00,5e4e5518b21ce908c4397c868bb08ab4c09b79f225b94211af9b6fbb747b9567
2017-06-28 12:11:54,6a45cc768f6833004c3a0984c43ddd74754aaf739f6e7adf3a4247f052d7d487
2017-06-28 12:24:56,b436ed1d188753574fc14406bb01f9e5982aa8df9707f35366e0410bd3bca487
2017-06-28 12:42:40,62a04734db7c9a2f45bfba96d35064341000951533430cda4b083acdad8eee9b
2017-06-29 11:01:32,33c6fbe0b423787a24b1103b54e88dbf3cd5dc6974218d7c8f1b2c3386fabcbd
2017-06-29 23:39:56,99e1cee1a50a80342e20a90168544bef39a623f439b6230bc7e20d972bc93403
2017-06-29 23:45:15,ba04a5cd01d34e2294007d7001675de4e9e092626dc1f0d6dceeb5309246f630
2017-06-30 03:52:11,06ea9b245c03229afe084f41e3e4a1abfc46db42407c1fd6b39393463c3d52c2
2017-06-30 09:27:20,9577b4ecd1d2c7e4a4f4e1eff8edbdb1dab07a27ed70794245f2dba936f4f3e2
2017-06-30 09:30:46,284b2fbb7ccc8093cb8fc3d808f9630204893165eb429bec4ba101f5d82f5d56
2017-06-30 17:05:28,5805b4cd5d6cc2b516fad825e31138e8d8ebdc229594cabb732522e777fa499f
2017-06-30 20:29:00,affdf459a44edf33f51c8f03c78ffb8e19d54d96de0c367813264c382ad76be6
2017-06-30 23:57:09,05012084dfde26d3d43ccb9184ceebc8f55b610e3d15879de8f66ed2ec3c26e8
2017-07-01 09:18:38,2812960277feb3337a06096f3b8ee8fb44db2e82ee85ec9838111c7d04364139
2017-07-01 14:54:02,2a68947cc93ca0583f2d97341b8964650bebecaf3ede9670142f29965cf1bb22
2017-07-01 14:57:53,b08afd8fb9b934eb604c942eebe27d726ac3bd76293f22ff651a68354d94cc3c
2017-07-01 15:08:17,e4dae9e596e5a9afddcc67c70ad1e7e07b2d16ce5dcb5ee48a61cdd8ec8b2ebe
2017-07-02 02:02:10,629c852dbfb69283514ef249fea483defde0e95978ae0e6fd24a018212480824
2017-07-02 18:16:53,b57637c6d4d830c8b914cdecc24aac4ea1003c5a0be02d7ca228400e6b7de7d6
2017-07-03 00:21:26,1060567386bbedf17554260254ba949533b1da611d4e6725f37a2d892ce39590
2017-07-03 01:23:20,3c14860cbb9ab05b132415b7826df05aecd5910bdb3b096ef623e4d7de408a8b
2017-07-03 09:40:31,0fef818a8602948bdb5476fd989e1cf9de675c5ff40485c7959275f9adb410a8
2017-07-03 09:44:50,0d8a8f0eb0c8024c24cdb909dbfca6b8c961a7af8321799a98508ee8d341cde5
2017-07-03 11:26:37,820dd0e2bed51f331598b66ffd123aa53e4c51b1c41e01d9c1cc56988b325d1a
2017-07-03 12:25:55,38cb9f7b38e90d9b5bcc21c269eb00cd2e5f5244e68cb7a954fe38de654233a3
2017-07-03 14:37:58,66586175cccf45614fa67a307f04905d2bac425674f56125f0020019522b909f
2017-07-03 16:48:02,c7fb0edd7eb3baf7b251008a995c743862b880e5c64643c2b404c53ea166a2e0
2017-07-04 00:49:45,5fd9a03021919009876c28aebe180e0043f86959661cb36b3b3952eeee8c5320
2017-07-04 01:42:17,2fff766d7aa56d72cad5588d249a0c439ccdba8a19f8a85d34db6f3f97939dea
2017-07-04 04:16:41,2768659006d498072b49f3b8b1723113e6d7c08f7cedd518ca3c982b1ef3d014
2017-07-04 04:19:45,a04c05ecc74fa949382175cf5169991b302a5333714a423191e603190d7b89a6
2017-07-04 10:26:31,e215f35abcb5a7bd7d1a78f142fd3aba4e50f75c13272d5179c79108d38f4616
2017-07-04 13:14:54,2bc5ff25e80945424ffb9a814ee015f0952e54c580e82fcc63e516959dfa9a93
2017-07-04 13:14:55,821f6a27deeddcad74ef1fd2f51230f15f6cc25755d699375704bdce133203b0
2017-07-04 13:22:22,70ce53bbbe0fa5f7d1075c265f4bd677f6a404c6fc178cf24d29ce204c6c8468
2017-07-04 17:42:26,3a1f87d56d2f93e0f21d3286ada30690f517e6869d6b07d6bd0839581d1d1859
2017-07-04 20:12:09,3c0910d0154481ce63fb6afc89538a6abeccbf3ab839a20bc756a411e824fa29
2017-07-04 20:39:23,794cd2b5f9d4bdee6417bd88fd14e9431964694e460f347284a174e107d16f1c
2017-07-04 23:01:42,9b25d3443113b6cfbe585a3fa4fd27e323a795f255e992bc2c66393682f36b8e
2017-07-04 23:01:43,dd6b4d89795fc96867826223d52126644889fe9f40b387c937a4629d77c16c24
2017-07-05 02:10:04,20032c00573a494e82486c6ec5219387e911fe4780e8edb189eb40586ef46605
2017-07-05 02:20:22,118377984fa694388f6cf7e726cf466a7e19a983565037bea8cf8de2fc7cdb97
2017-07-05 05:31:59,07ab1f152422fa200a9647c7d1bcbd47fa646e646c2fba88f40d0874d90463dc
2017-07-05 05:40:14,c2641c83d31ea802b704489beead2f2ed22c6a0ff1413cb4b647a0c9f514c20f
2017-07-05 08:10:30,3b2b80b62fad870610ecc3a58d651c91c2091ac8977fc6300fe6e979e2296ebe
2017-07-05 09:41:16,0b3b3eeb1ec7340a2112bcc0a34a013189970b5813087b633e44c7f3250fd5e5
2017-07-05 09:49:06,b46cdcb20555007ef6721407828c73f05d57c4c8a112b48885a5c15dd2649f3f
2017-07-05 13:42:02,3664ce5c890167d4de93b2fe79f337d1e479d9ccf5307a619e77416b0f13bacf
2017-07-05 13:48:19,c7a149b2b02d384aaf7abc737077ab1eeb2de2b5432b42144f5c67c35eb00273
2017-07-05 16:00:32,7dbfb542576492a50a61373f64eac05e157f838a2cbea8165639b0ca902a3ae7
2017-07-05 20:31:38,6f3e24132a901ef5148b2d5d893d18ed4a478c1bac0bc69ccb46d1f6afe82b7a
2017-07-05 20:32:51,40e8cc04c08c5ae544a58bb7bb905eac457c298bacd6735b9b198f8155bc3936
2017-07-05 21:16:29,7c99fe8ffeb0ca059f5d1f8cf0fd1284819a8a58ffb378685b498fd728b7f3f9
2017-07-05 21:40:09,dba60d5c597858ab6aaba8af87d1a7152ebf59294afaae55b843a331c92bb67b
2017-07-05 23:16:55,43bfb741d0519059b99dbe97125cc83529f01e5242ee6b6eae3b89025fcd95ad
2017-07-05 23:18:05,3a5c61ce27862fefed3a06b0a5506415e13604cf8a927e5dcdd9a39c58552485
2017-07-05 23:44:12,7c83d79d662b439881eb0a16f631c7a8a5a61365107ac1d62fe757ff586867e5
2017-07-06 01:47:20,c6ffec25dbe1499aa2ddadd87f44ad9d25e5a4da01cd7b8ef554a4effb61a81f
2017-07-06 08:25:19,500bc75e67ba3114ddb37d2ff3e3ab5e13559829da9ad27aa45e074a217f5040
2017-07-06 10:14:22,629e71f26644513ec108a4b15d37c675d98d6f347d095b6f319ae4ee9fcb9746
2017-07-06 11:02:37,4947edfdae3aecd5d17cc3e2494b206dad31b843a03001ebdaf0c68e6041c145
2017-07-06 12:57:33,55412a8522d2a89617a9dff1c6f3148e7987fe5599416a9c9747ff8524e80416
2017-07-06 15:44:16,1c253f35f068507d2c7ff835054b41cf8835f0d1ef914cffe4e298dd29eac6c0
2017-07-06 16:02:48,7fb6845221d62c15f141579926306e6d8fa4c484762f337c3847fd95b0f37fba
2017-07-06 16:29:44,ea14544e62859391bed784c0a942dd31b8a039c5d32493307db2daaa0d8c879b
2017-07-06 17:24:58,59493456d74ffac7fbebd189aa05237b6c94ae87c2192f1b3a13ae4a7db4f52a
2017-07-06 19:33:15,f84d8ec2213ac4f2207194653c9efe395e91bd2cf197c6c96470ec2f4ff330df
2017-07-06 20:42:46,4134d852eeade2cae63eca210bcefc274e8c1561e935d885f883a4537cafed0c
2017-07-06 23:20:06,3f57cb6f0b506872f503832bda5f2d04748b62d2ec3544f14aad7daec60ebcfb
2017-07-07 00:09:08,6a4717c7435e8c6494f1be65bb847c6bbbd9b7be636d8ccedd1a5e92cd8a256c
2017-07-07 00:26:07,2797cca810fc93fc53a3b55fb2736a475cbe450302286853f48432c1fbdaf414
2017-07-07 01:29:35,5402b81873520653f9471beae54187c2e46df48e3577c9910624b62eb06c3034
2017-07-07 04:19:07,23fcadf2934b7f9bf345250b51645da514c5c590bcafa31ab92f0dc56a278dd7
2017-07-07 09:41:48,e8aa6250486142a16a066e3323b0aac1a5fc167687ea434d687c42cb372b90e5
2017-07-07 09:50:28,a36e165a14c9131702668482d31ec47558c4f1fb17589416bd56cad273c1be1b
2017-07-07 10:05:27,3371933d0e0097d8657b64e153cbf3884e49f3f058db4c1a4f1dc9300afbafb1
2017-07-07 18:19:11,e2482bb5caeff471c428c9ed4a85125d265b954f8d8cd989f4adf723b4389be1
2017-07-08 00:52:15,d74014401f212fd28b9524cc60eeb2e22efb68f915ee1f7752406e0870b2098b
2017-07-08 01:01:48,a4b54a83ba2b80f2ae0547bcab0179f4da67f0e80226a01fe5b7fff995cf9949
2017-07-08 01:53:42,a162a351013118f27d75fecb430a4273302f4981543be1fc11dfc852b85d7e79
