Timestamp,SHA256,Download URL,Dropped Filename,Using BITSAdmin?
2/9/17 1:30,f642760863c8d393a14a6fb4312e064fac085ac2e127d7beb6f65cf250279e8d,https://dl.dropboxusercontent.com/content_link/63TU5prM21HOYxeAFxWJcMFctT0oGEC8koHMuG2NDmLBs6GqemCIMVQOg04CSIJj/filedl=1,win.exe,FALSE
2/9/17 1:25,fd9725ac69da0b9301edeb681d11e6445f828740a5811e6430739f0a83cfa326,https://dl[.]dropboxusercontent[.]com/content_link/AbdocmNhpW6bMXF06clax69u4TVyJEZHAiiearnhmvouSxPsb53NkuhkncUncQJk/filedl=1,puttyx86.exe,FALSE
2/9/17 0:24,3ab15a8611c0467d2f94e3d3dc0496ef6f3dc42a2011a755041d41a66d0669de,http://ridart[.]ru/components/com_contenthistory/ago[.]exe,pdoc.exe,FALSE
2/8/17 23:48,04adaa48deb23f87eb25605afb7c0d31a96ea91b885907b92100e2dbb886f046,http://evisions[.]co[.]in/wps/000[.]exe,Doc.exe,FALSE
2/8/17 23:21,f2f53e5f472dd309f5e9c153ad39705cb510502fd22112077a56d73e9572ab5f,https://www[.]dropbox[.]com/s/sl2hf5oeonzhq1v/paylist[.]exedl=1,puttyx86.exe,FALSE
2/8/17 21:30,f23ba74031841331e20f8117e666d4ecdf202b130d8ded0f7b900061c3576085,http://getsolarplan[.]com/wp-content/zueszues[.]exe,zueszues.exe,FALSE
2/8/17 20:46,b947ffedffbf1f345ac07e9d33a997a153695959a6d1218b361e29d89dfc6748,http://getsolarplan[.]com/wp-content/tester[.]exe,tester.exe,FALSE
2/8/17 18:41,87db5588a437493c8393954ea172c95769a37d9e80294453f408a2888107cd8d,http://www[.]eu4youth[.]eu/images/foto/done[.]exe,serverupdate.exe,FALSE
2/8/17 17:50,20fd795d8a9f68234808ac8f15681d1a718a990c11f06586a5ee4bcc2a1689f4,http://fgtk77[.]club/new/222[.]exe,puttyx86.exe,FALSE
2/8/17 17:25,ae3e3a4c6d911971137697bdbb3ba9cea08eeb9112e55ade28595b81882c49a9,http://silverisikgaz[.]com/marks[.]exe,puttyx86.exe,FALSE
2/8/17 16:53,c45d49eb57b164ecf408b2c137c1105e172fd82400fe5bdc6fb14fd896833cc4,http://silverisikgaz[.]com/6666000[.]exe,puttyx86.exe,FALSE
2/8/17 16:42,007b0014d48f6bfbaba64b9d3db36eccca19888b4ccdabf73e94c3a56c83fca7,http://www[.]eu4youth[.]eu/images/foto/done[.]exe,configs.exe,FALSE
2/8/17 16:00,4f92e3888be51fa3b876be31da58d70d0e1f62c4fc594947a1a08207fcc24e90,silverisikgaz[.]com/quote[.]exe,puttyx86.exe,FALSE
2/8/17 14:57,d54cbf5ce327b431599bb3349fbfcce79dfc3b7d0984cf5312f2e82f8aaf5659,https://legacyrealestateadvisors[.]net/brats/remmy[.]exe,puttyx86.exe,FALSE
2/8/17 14:57,fe4764d27898eb5b742b528dbea18a17379168ae6085d73141020247b311e217,https://legacyrealestateadvisors[.]net/brats/remmy[.]exe,puttyx86.exe,FALSE
2/8/17 11:14,2829dff25c56a0c846fcb6660fe7ae588547de10b0c6593552d2dc00da3bff2b,https://d[.]filebox[.]moe/wsziea[.]exe,MicrosoftOffice.exe,FALSE
2/8/17 11:12,618eb6f2b62b5733c85a2b7e5b4045b6c3a96ae17d603c27564bacc3f39ddb8b,https://dl[.]dropboxusercontent[.]com/content_link/4AH7Cb3hkdJH0aUrStjHyTreenP3QwCmjj9hBYVFBsvN5JKmZGh8xwCTjbc2L36A/filedl=1,client.exe,FALSE
2/8/17 8:22,ac9422ea15551e184cec7f045f30d2908d9982386e10167fb1192ffa8f85d136,http://b2[.]ge[.]tt/gett/5clwzii2/client[.]exeindex=0&user=user-zCObsuUUdkJOYQwnUIXMVrRmy8p1pIS2Qeysc-&referrer=user-zCObsuUUdkJOYQwnUIXMVrRmy8p1pIS2Qeysc-&download=,client.exe,FALSE
2/8/17 4:49,4341daa74b3559e2d7a45f7438bb2eed19bee89f9ff472dcb587fe4d11b85f38,silverisikgaz[.]com/inc/Invoice[.]exe,Invoice.exe,FALSE
2/8/17 3:10,3eb7d1cde959d3d542fc776093e8f4eb38a84c70628a210ec71e66fb523994f4,http://182[.]255[.]5[.]201/~bemkmund/two/files/yg[.]exe,msoffice.exe,FALSE
2/8/17 2:54,dd95e22b2776fb8b2d8df44ec21e051eb75e8c38efc72c927d2784590b6c9023,http://182[.]255[.]5[.]201/~bemkmund/two/files/evg[.]exe,pdoc6.exe,FALSE
2/8/17 2:34,eb1f5cabe8e225239215fd105bc5a3e66c40484d92801e9a6ff7cd31223c88f0,http://182[.]255[.]5[.]201/~bemkmund/two/files/jiz[.]exe,msoffice.exe,FALSE
2/8/17 2:25,9978483f6babf385071a5de354205379569a1c19e7f8471134ecabaad226f7c3,http://umiyatubes[.]com/pdf/html/x86putty[.]exe,puttyx86.exe,FALSE
2/8/17 0:07,2e60ccb47bc73367ad0bc41fe067ff83988eae6c0bb3faa6d0e56e49e783d11e,https://ovrload[.]ru/t/1904_overdue_invoice_from_new_flight_charters[.]exe,1904_overdue_invoice_from_new_flight_charters.exe,FALSE
2/7/17 22:58,681254c61f8c908fea51db72e8d36a2644c44f0771d37293e0c2570e52e3ae9b,http://182[.]255[.]5[.]201/~bemkmund/two/files/KB[.]exe,msoffice.exe,FALSE
2/7/17 22:06,e61e63555fb4ddeccb7ce9850f69625666c5ba2e5cb68855359d63785f46c852,https://a[.]sinister[.]ly/gqwesk[.]exe,puttyx86.exe,FALSE
2/7/17 21:12,083893acda7907f62ab87fe42426324266ba4cdfab4c3b589765cde83abaee9a,https://p[.]fuwafuwa[.]moe/lvygst[.]exe,puttyx86.exe,FALSE
2/7/17 20:58,b5cde06bac9a5ab8639d2b77ad1f08ee2c41df83c935d049c5c784e0698a94c9,https://fuwa[.]se/p/kgd8g1[.]exe,kgd8g1.exe,FALSE
2/7/17 18:46,bca094184dd15a37eea746d418a074cea5864b278438d99f469903120a0230ab,http://182[.]255[.]5[.]201/~bemkmund/two/files/chiisom[.]exe,msoffice.exe,FALSE
2/7/17 17:46,511f2892e59ffee7449aae2890c3d0f70cc63de42cd6345c6c5d17dce264a7b1,https://optstroy99[.]ru/vendors/iwatermark/font/load[.]exe,load.exe,FALSE
2/7/17 17:35,fb4d9612f8b0add2708ded4a0fecc6eec2bfbafcb5bb04fa680cddb0284b30da,http://182[.]255[.]5[.]201/~bemkmund/two/two/aagogo[.]exe,puu86.exe,FALSE
2/7/17 17:11,50f2eb7334911ae72bf041e7aa89f9529a2ac8c350be1f7e544334d1879b9867,https://u[.]teknik[.]io/pzN6j[.]exe,puttyx86.exe,FALSE
2/7/17 16:24,cc6ec061a61d3c3f912a4d8fa4576fb93b56bc8d5e67b510ad813af3aaa96e50,http://182[.]255[.]5[.]201/~bemkmund/two/files/fatha[.]exe,msoffice.exe,FALSE
2/7/17 16:14,cb6efbb5a00668fb762096f8642588385d6cbf9beaddc88cc7f0eb7bbc367f67,http://cdn[.]dosya[.]web[.]tr/N2jebM/slayed[.]exe,FisFJAnfaf.exe,FALSE
2/7/17 16:10,61702291955b8738b909b1c02f3f07b6e4aba156ad23dac7eefa37d85d34bf9e,http://182[.]255[.]5[.]201/~bemkmund/two/files/oki[.]exe,msoffice.exe,FALSE
2/7/17 15:37,2a7e591a1904e4cb69069cfed02aca360999a32b40b87044a4deefc3f1e2999a,https://a[.]cuntflaps[.]me/O2zRK[.]exe,O2zRK.exe,FALSE
2/7/17 15:18,022b950339342fdd91ea9e38460490c6c9339298ca050edd6bfbf57b2d07cc01,http://182[.]255[.]5[.]201/~bemkmund/two/files/gaga[.]exe,msoffice.exe,FALSE
2/7/17 14:05,b93e10ae8e6af7230c2bf254886b541d7aff76e56b2bc0b6428705c66cbf39d2,http://182[.]255[.]5[.]201/~bemkmund/two/files/tonyy[.]exe,msoffice.exe,FALSE
2/7/17 14:04,1c0e524e9d13adfad8150e71beeb9c3a3f500db630b0db4a1fb98cc00482fc54,http://182[.]255[.]5[.]201/~bemkmund/two/files/ne[.]exe,msoffice.exe,FALSE
2/7/17 14:02,084d3a4bc57f531c81cc8b022a9f4cd112ee29ae978af1965c09be8dc596a731,https://a[.]cuntflaps[.]me/ui788[.]exe,ui788.exe,FALSE
2/7/17 13:39,bca560dfc9aa8f9d5b94eba6cbbc072110914cf613461eeb88fa2a0c7875d88b,http://182[.]255[.]5[.]201/~bemkmund/two/files/bo[.]exe,msoffice.exe,FALSE
2/7/17 12:51,ea2916b352c45e6b849c565edb2019276b52faf0c8874324232e1de9b32a1965,http://pomf[.]nyafuu[.]org/files/vhqcue[.]exe,puttyx86.exe,FALSE
2/7/17 11:14,727cd9318d08698edbc35e46dc51f3110f1d11fce8ba59e3747ac4c75a69ef0b,https://fuwa[.]se/p/YqUmBR[.]exe,YqUmBR.exe,FALSE
2/7/17 10:25,cbf035e64ca7bb0411d3688e3d9dc0c1284be1a33563f9ef8255718354a9b620,http://leader-techtw[.]com/chiko/list[.]exe,NEWORDER.exe,FALSE
2/7/17 8:53,47763100186ad7c8c37f8c52284448935a687d57ba9a64d421ea82277035bd98,https://fuwa[.]se/p/WtpvmX[.]exe,WtpvmX.exe,FALSE
2/7/17 6:04,ed2880f803b6afd984ff2dd918565061a306009e0d3f9e8e8fa6d10c71061071,http://182[.]255[.]5[.]201/~bemkmund/two/files/user[.]exe,puttyx86.exe,FALSE
2/7/17 5:52,9e8044e15bb15c01a3d9b4c917736d25301e3bc2db7b4a214d0461418b829a6b,http://www[.]pelcal[.]com/ioncube/notepad[.]exe,notepad.exe,FALSE
2/7/17 5:22,a1013a3d93a804f714dc5dc072e6789760670e9303461cc455b6b47925c4d7b2,silverisikgaz[.]com/order213[.]exe,puttyx86.exe,FALSE
2/7/17 5:15,7f651e264ff49fedc437ec138e81e5683e579a5d886a31b217b1d847b6fb1d0a,http://185[.]163[.]46[.]150/software[.]exe,puttyx86.exe,FALSE
2/7/17 4:13,8dcf709b7bac3e1fab9b6c3972a498b66d5ce428a5c9b3c9203076d7f156c431,https://d[.]filebox[.]moe/lxdve[.]exe,winshost.exe,FALSE
2/7/17 3:51,ff78472875ae828febb8e3b99e081843ed7113bd126599e45397d40beabcf25d,http://182[.]255[.]5[.]201/~bemkmund/two/files/fresh[.]exe,puttyx86.exe,FALSE
2/7/17 2:06,481a21258f5c362ecf46729c86d05536a4fcd69254dab4c24bedaeedf163322c,http://silverisikgaz[.]com/9760495[.]exe,puttyx86.exe,FALSE
2/7/17 0:36,8dc29818e27189c9f171fd07e48b0b6ce187357c3941b81291b404f0d2d5e199,http://olujan[.]ru/x/setup1[.]exe,FsGsfVerg.exe,FALSE
2/7/17 0:18,4dc94274a7886fbb3d43147c1b7851a585be27ecc3c580207e8562901da198ff,http://nasrullahgazetesi[.]net/imicloudd[.]exe,imicloudd.exe,FALSE
2/6/17 23:17,541106986de1df87ddefff83ab54f1374b99afe98e315a1216946e6a48c61eb2,http://silverisikgaz[.]com/UT4839202[.]exe,puttyx86.exe,FALSE
2/6/17 22:39,bd7f08749ba40315536cfc59def42d5b95812a2e3dde42007a21b50d97b824c9,http://silverisikgaz[.]com/UT4839202[.]exe,puttyx86.exe,FALSE
2/6/17 22:39,db3540c48977bf100b5a66476a075694111766e3abe077aaa394641d389b5cba,silverisikgaz[.]com/new[.]jar_JavaCrypt2[.]jar,puttyx86.exe,FALSE
2/6/17 22:38,43294e2af57ff2d011852ff144144d8628791339d0c5fb6b8652b0567037ee80,http://umiyatubes[.]com/css/cs-folder/086xputty[.]exe,086xputty.exe,FALSE
2/6/17 22:11,050108a239f291fd684c1495fc82eea82f1833dc6f5fcda889b819066fe8630b,http://fgtk77[.]club/new/ochill[.]exe,puttyx86.exe,FALSE
2/6/17 21:43,42a2c5c457c05385e14ab18d6600c8dc6d92c54a740b61918ad35a70a10c0c21,http://nasrullahgazetesi[.]net/dcloudprivate[.]exe,dcloudprivate.exe,FALSE
2/6/17 16:46,97de9d7729bd7e03e9d116202a0b558805107af4780f2888e9f1d9ed24c216a7,http://182[.]255[.]5[.]201/~bemkmund/two/files/chibu[.]exe,pddd6.exe,FALSE
2/6/17 15:11,ad09c3b39db5b59cab736a1816810a379611904604d24322861f38291e3d4576,http://fgtk77[.]club/kunte/00000000[.]exe,puttyx86.exe,FALSE
2/6/17 14:08,f089be0dd97766c0528ee3affd56ec11479dc6baa806e5e87355db859a57d770,https://ovrload[.]ru/t/1872_ifa[.]exe,1872_ifa.exe,FALSE
2/6/17 13:36,fd5c62ea956e22fa09ff8120c3a117411a7f52caca7f1125a6ba6b38fa23891d,https://www[.]dropbox[.]com/s/6j3ziuwwezgob65/jazzynew[.]exedl=0,puttyx86.exe,FALSE
2/6/17 12:27,31c1da85e19510e9e2f7df6dc4a04fb94bf36c6c488359aaf5e8305eaeecd73b,http://fgtk77[.]club/new/ochill[.]exe,puttyx86.exe,FALSE
2/6/17 12:01,6effce9819004d9b29721d1a33297249967c231ec3e7fbdd9c9a8cfda8553056,http://fgtk77[.]club/kunte/kunte[.]exe,puttyx86.exe,FALSE
2/6/17 11:48,7524466b6152db66f0ee5fefe92e0bc24c17db14f5bc0167d7c367dde89bfbc1,http://fgtk77[.]club/new/222[.]exe,puttyx86.exe,FALSE
2/6/17 10:12,d8c9e3dba2b4ceba6d6ae7af77d63e57e79199d3cc6e9789d5573c7e3fcfedb6,gateway[.]glop[.]me/ipfs/QmYJBiUwiTuwEDYYnCAXpNDgWCkw7yrrJWFSsVd4C2fSnr/cryptedfile[.]exe,puttyx86.exe,FALSE
2/6/17 9:25,04090645b09140b1fbb30436d9f28a6a01989b0abb5ec0d16b36543f52555128,http://shiawase[.]nu//bin/Payment[.]exe,Payment.exe,FALSE
2/6/17 8:14,f69eed2adf8c9f3a2593455b25d20d3b52bab09010213a89ffbfba33edd69248,http://www[.]pfirsterer[.]com/chrome/chrome[.]exe,chrome.exe,FALSE
2/6/17 7:38,8fcfe89c728b085544fc888a8e2c3b1083aaa14282b7239790b613b6eecc7c50,http://cranetruckllc[.]com/hdcd[.]exe,hdcd.exe,FALSE
2/6/17 7:05,596a4c0f8901add6f38d016f63409ec15f0739fcd16e20a349ef8846946ceb46,http://ekorobot[.]com/test[.]exe,puttyx86.exe,FALSE
2/6/17 4:47,cd73c062279de8add01a9bde66b8bd40a5d319d9567f48f4e7ddef897efa6cd0,https://legacyrealestateadvisors[.]net/brats/remmy[.]exe,apple.exe,FALSE
2/6/17 4:31,0ae35d0e70893750cf6e4c6852f951d6f3630e1f0f4e5884802cd039c7f7419a,http://cdn[.]dosya[.]web[.]tr/OAM7ky/crypted[.]exe,SbieCfajgac.exe,FALSE
2/6/17 3:16,6d33d67e7d5acc9fc2aa217be537994ee896276e83af794ebfb4da20db7f021f,http://149[.]56[.]65[.]124/~packingm/mr t/obcrypted[.]exe,obcrypted.exe,FALSE
2/6/17 2:59,26c0d61891cff16d301a3f7993d7d11f3479d54363da5959c926da61a21c97d2,http://securedserver[.]website/des/naijahacker/naijahacker4[.]exe,naijahacker4.exe,FALSE
2/6/17 2:10,8aa820fd81471d8eb72230c9ec717fde2d7490faa2daca1e8ddc4fe5437282fb,http://www[.]pelcal[.]com/ioncube/oshis[.]exe,audiodriver.exe,FALSE
2/6/17 2:08,8fb97c5cbedf986d831c126c1f38e7c6595a4cff14a73ad6ea2cbc43b7322449,http://fgtk77[.]club/new/1111111111111111111111gpj[.]exe,puttyx86.exe,FALSE
2/6/17 1:10,630c9c6747703ae2dd3c4d6bb3b5e4400f390196406cfa69869b8e477548d9d0,http://islandrenewableenergy[.]com/Temp[.]exe,puttyx86.exe,FALSE
2/6/17 0:45,64f7500b02779cdce34777061c6afb195b891b2d613cd856ee13537f50eac503,http://fgtk77[.]club/file/AAAAA[.]exe,puttyx86.exe,FALSE
2/6/17 0:27,490dab9ea85f45030c5309bd2356b11f030814ac24705bb42a29f04d84a0401d,http://fgtk77[.]club/file/PO003834834[.]exe,puttyx86.exe,FALSE
2/6/17 0:13,6fe13b8398d92b80bcc83176b54f00a830fcffb20746a5b9f5df06ad4a965679,https://fuwa[.]se/p/k4vl6-[.]exe,myfile.exe,FALSE
2/5/17 22:10,aca99c93849bf4e084c33f2c3865b59e6f7df82ca93c78b554b0cc0622b911a0,https://a[.]sinister[.]ly/gpwrhn[.]exe,puttyx86.exe,FALSE
2/5/17 15:30,fb0811c548b9ac6d4d452b81f107049a3ddce72b75a2d879e1a8727824205639,https://a[.]cuntflaps[.]me/wmeBu[.]exe,wmeBu.exe,FALSE
2/5/17 14:01,0755ad39e00af5e51b0a9ea8e89daa57d7b52d3cc53d0be35ee6d1274d114f11,http://nasrullahgazetesi[.]net/netusg2[.]exe,netusg2.exe,FALSE
2/5/17 12:21,992cc3c055a6a258269e0ff1c7e73b233623d9c46c84212e28477aeaabd1053e,http://cdn[.]dosya[.]web[.]tr/OAM7ky/crypted[.]exe,SbieCfajgac.exe,FALSE
2/5/17 10:41,5db9f2eb04c4ee7432e0fc002c030dfb07e7c330fe27c4ef27aa8159e1740923,http://cherngrow[.]com/admin/e[.]exe,puttyx86.exe,FALSE
2/5/17 9:18,000f890a7335b32afbc728527ab9fab72aee3e39d078fb4f753defe550f3072a,http://cherngrow[.]com/ochill/PAYMENT[.]exe,puttyx86.exe,FALSE
2/5/17 9:14,79be1400858f3eae4dfaf26b30a39b92712f31b2f4c40d828b0713f643602854,http://cherngrow[.]com/admin/tttt[.]exe,puttyx86.exe,FALSE
2/5/17 9:04,5bb9b6cc76674e3ffdbd114a6fa0a5af9a8a5cb3f3080d2d6337d08da4b8faa0,http://cherngrow[.]com/admin/000009393[.]exe,puttyx86.exe,FALSE
2/5/17 2:39,61a0ec0cd742524713213fb2c9d42e46fa38b061c11d3e585969407c02b1f836,http://silverisikgaz[.]com/drzoa[.]exe,puttyx86.exe,FALSE
2/5/17 2:36,a58a64fce0467acbcaf7568988afc6d2362e81f67fc0befd031d3a6f3a8a4e30,https://legacyrealestateadvisors[.]net/brats/remmy[.]exe,remmy.exe,FALSE
2/5/17 2:36,8e6daf75060115895cbbfb228936a95d8fb70844db0f57fe4709007a11f4a6bb,https://legacyrealestateadvisors[.]net/brats/remmy[.]exe,remmy.exe,FALSE
2/4/17 14:38,db84948039e0d561740a4150ab864ddf59a20ece64691b65774dd0fb8f52be0e,http://olujan[.]ru/x/setup1[.]exe,FsfJFnsg.exe,FALSE
2/4/17 8:10,b6bfcdcc90b4b0ac0cc45ae45cb9e297cdb7b033abd7eb93509ee47aabda7792,http://securedserver[.]website/downloads/desmond2[.]exe,desmond2.exe,FALSE
2/4/17 4:40,331f6743c7bc880f7536afa3dd818e461493858c1feefd7c71cb051ac0403ecc,gingerbail[.]cc/stubs/beta01[.]exe,beta.exe,FALSE
2/4/17 4:39,930a3cb2a87062407dcbebc5c8c40686298636ecf5b427aa9751062927ee6069,http://gingerbail[.]cc/stubs/insomniac[.]exe,insomniac.exe,FALSE
2/3/17 23:07,ecf778fb1a184b9feb0ca08b347d1d7bd365a417ca2cf5dcdcb64b69acf0df65,https://a[.]sinister[.]ly/clgrjq[.]exe,puttyx86.exe,FALSE
2/3/17 22:05,548f3c5c2fdb81e3fae964d4d55e4cd8086655ee6a29f25c74801f6e2fabf575,https://a[.]sinister[.]ly/feopzj[.]exe,puttyx86.exe,FALSE
2/3/17 19:10,3b484807ce2e1937c0b4e3988e4f8be5de630b174755354b4ff11f7eb94af75e,https://u[.]teknik[.]io/84AIZ[.]exe,puttyx86.exe,FALSE
2/3/17 19:10,ff999d84b70559bdff007a83a2f31ac1e757492f90ab128f48298b991a884e61,http://pomf[.]nyafuu[.]org/files/tvgrcx[.]exe,puttyx86.exe,FALSE
2/3/17 17:10,60f568e2bd900c474f372340359a92dde74374ca6b7279050950bb838ddbdeda,http://octaneswiss[.]ch/wp-content/plugins/Paymentcopy[.]exe,puttyx86.exe,FALSE
2/3/17 8:49,eb372fe2e809efa5b1d3fa895ec3645068eae55f76eef4c12faa1208ed6bf960,http://193[.]150[.]15[.]21/audiosound[.]exe,audiosound.exe,FALSE
2/3/17 2:10,0c0fe7f705db5bf402a978a14cf83a21c3169bafbba8eddbd4c4eacdefc17707,https://legacyrealestateadvisors[.]net/brats/remmy[.]exe,apple.exe,FALSE
2/2/17 23:41,abd025fbf953bb09afdf2d8aa850f18c215fc636ec71150e1b3f8ec51aea3549,http://nurmalanasir[.]id/image/cache/data/_output7F586F0[.]exe,MAIN.exe,FALSE
2/2/17 14:41,9bf7d9b43218c83c32b9e013dd30ab262eb38fff9ec35503dafcd1dca4d3a837,http://nurmalanasir[.]id/home/Files/mavro[.]exe,mavro.exe,FALSE
2/2/17 10:36,fda7452225c2164a587354de0ec7d1942864177e891a4fae95e4b1f3863d54cd,http://www[.]califoniadrugrehab[.]com/css/mastrica[.]exe,putt.exe,FALSE
2/2/17 9:25,6429cf5b826b355f5599f4b68438c776a870fc3f13db227af806f918a7e32193,http://www[.]herkai[.]com[.]tw/assets/img/winprppSen3n1drscv[.]exe,winprppSen3n1drscv.exe,FALSE
2/2/17 5:55,7dc2a09870f2371d03273d20a8c3def3447441aa65d32b220547b5f08f7f17c5,http://182[.]255[.]5[.]201/~bemkmund/two/two/fresh[.]exe,put54.exe,FALSE
2/2/17 5:26,b922b3a2c4d48e1a80a38a8c64247e321cb1a2b76281501b171f70ddd80fbabe,http://182[.]255[.]5[.]201/~bemkmund/two/two/user[.]exe,put54.exe,FALSE
2/2/17 4:11,7611f23d92e7b1c8e2bf958e901d72a370ae9c62cf57382c08a64acf24835334,http://www[.]mymixload[.]com/mypolyseal[.]exe,puttyx86.exe,FALSE
2/2/17 0:52,f0f27fdfc2ab49eb015589f7854e960317f8e4423b5d1a93855e55a5add6c74f,https://ovrload[.]ru/t/1780_shigo[.]exe,1780_shigo.exe,FALSE
2/1/17 23:21,3d568183a8127dd04c7ade48eaf86a887885dfe5517445e3d22b41d5f060540d,http://www[.]eu4youth[.]eu/images/foto/done[.]exe,configs.exe,FALSE
2/1/17 16:12,02178cd1068a988da106e7cc6a5a5a1c28d394b22c93278f2e2074e6ad0efc5e,http://triumphptx[.]tk/exp/tes[.]exe,MgTrade_Order003546.exe,FALSE
2/1/17 15:48,b8b04284b99a02a95e4ff6795365aaee495859b38e7ba030bb19e226e83b0104,http://194[.]8[.]253[.]91/oshis[.]exe,puttyx86.exe,FALSE
2/1/17 13:50,08f47256ecef1aca7ae9ba47eef47096897250219fa2ef930ad32255a72bd3ad,https://d[.]filebox[.]moe/qfpzrp[.]exe,qfpzrp.exe,FALSE
2/1/17 9:03,c756e0cac410fbd60f8d5da92da2f1fa514c47515a810f5293c05b3ca358400b,http://wesleynow[.]com/126D330[.]exe,126D330.exe,FALSE
2/1/17 1:28,a057bcd2b15e14d1edee1a58937d8a979f8292557d47edad407a78f1c7773de7,https://cloudup[.]com/files/iC3shgCgSuN/download,puttyx86.exe,FALSE
2/1/17 1:04,2a2e45cb5202d3aeb4a4e54eaa424e32b4b21e37a360362050a1968d59fc4e18,http://securedserver[.]website/downloads/desmond1crypted[.]exe,desmond1crypted.exe,FALSE
1/31/17 0:37,82ee13c954fac2517d92bcc3157b4480d8070ffa7506aa624c34da12275b5f79,http://olujan[.]ru/x/setup3[.]exe,FsfhGff.exe,FALSE
1/30/17 11:17,4550036b193ce2a473dafda0c4dd17c2ffad0ff5484844c10bf2a93b43b66d67,https://a[.]cuntflaps[.]me/xbVDY[.]exe,xbVDY.exe,FALSE
