APPENDIX B

473 file names and associated URLs for fake Flash updates found in AutoFocus:

(Read: Date -- File name -- URL)

2018-07-19 -- AdobeFlashPlayer__a2416y9scmywj5a3.exe -- ec2-52-204-100-55[.]compute-1[.]amazonaws[.]com/flashplayer_down.php?clickid=a2416y9scmywj5a3
2018-07-19 -- AdobeFlashPlayer__a4c44u3hqb4wjf54.exe -- ec2-34-232-242-61[.]compute-1[.]amazonaws[.]com/flashplayer_down.php?clickid=a4c44u3hqb4wjf54
2018-07-19 -- AdobeFlashPlayer__dcf4dlpgm3zdze9d.exe -- ec2-18-210-57-20[.]compute-1[.]amazonaws[.]com/flashplayer_down.php?clickid=dcf4dlpgm3zdze9d
2018-07-19 -- AdobeFlashPlayer__f1513gm1ze86o6bb.exe -- ec2-18-211-19-89[.]compute-1[.]amazonaws[.]com/flashplayer_down.php?clickid=f1513gm1ze86o6bb
2018-07-20 -- AdobeFlashPlayer__0f4f3twa7j2blb81.exe -- ec2-18-208-108-58[.]compute-1[.]amazonaws[.]com/flashplayer_down.php?clickid=0f4f3twa7j2blb81
2018-07-20 -- AdobeFlashPlayer__688b84kocbzi4656.exe -- ec2-18-208-108-58[.]compute-1[.]amazonaws[.]com/flashplayer_down.php?clickid=688b84kocbzi4656
2018-07-20 -- AdobeFlashPlayer__78afbwf9rqn0720.exe -- ec2-18-233-57-107[.]compute-1[.]amazonaws[.]com/flashplayer_down.php?clickid=78afbwf9rqn0720
2018-07-20 -- AdobeFlashPlayer__a216f4k9lg56ofc2.exe -- ec2-18-208-108-58[.]compute-1[.]amazonaws[.]com/flashplayer_down.php?clickid=a216f4k9lg56ofc2
2018-07-20 -- AdobeFlashPlayer__c32e1twgxa63yb8c.exe -- ec2-18-208-108-58[.]compute-1[.]amazonaws[.]com/flashplayer_down.php?clickid=c32e1twgxa63yb8c
2018-07-22 -- AdobeFlashPlayer__2bc4e7s17bzi49a4.exe -- ec2-35-173-147-193[.]compute-1[.]amazonaws[.]com/flashplayer_down.php?clickid=2bc4e7s17bzi49a4
2018-07-22 -- AdobeFlashPlayer__afe068p4p15fe316.exe -- ec2-18-211-210-131[.]compute-1[.]amazonaws[.]com/flashplayer_down.php?clickid=afe068p4p15fe316
2018-07-22 -- AdobeFlashPlayer__dbbca8p6j5m6o65a.exe -- ec2-18-211-210-131[.]compute-1[.]amazonaws[.]com/flashplayer_down.php?clickid=dbbca8p6j5m6o65a
2018-07-22 -- AdobeFlashPlayer__f3223xo37y9bl748.exe -- ec2-34-199-130-105[.]compute-1[.]amazonaws[.]com/flashplayer_down.php?clickid=f3223xo37y9bl748
2018-07-23 -- AdobeFlashPlayer__5d52d5mxixsfe68b.exe -- ec2-34-197-105-179[.]compute-1[.]amazonaws[.]com/flashplayer_down.php?clickid=5d52d5mxixsfe68b
2018-07-23 -- AdobeFlashPlayer__9079c7sx9m73y44e.exe -- ec2-52-87-93-171[.]compute-1[.]amazonaws[.]com/flashplayer_down.php?clickid=9079c7sx9m73y44e
2018-07-23 -- AdobeFlashPlayer__bea6b7ssy16wj275.exe -- ec2-52-87-93-171[.]compute-1[.]amazonaws[.]com/flashplayer_down.php?clickid=bea6b7ssy16wj275
2018-07-24 -- AdobeFlashPlayer__09a7evcmyhoi4b23.exe -- ec2-52-207-149-172[.]compute-1[.]amazonaws[.]com/flashplayer_down.php?clickid=09a7evcmyhoi4b23
2018-07-24 -- AdobeFlashPlayer__166c3gxa8vrc2a.exe -- ec2-18-211-31-135[.]compute-1[.]amazonaws[.]com/flashplayer_down.php?clickid=166c3gxa8vrc2a
2018-07-24 -- AdobeFlashPlayer__59c2a6jwfbzwje73.exe -- ec2-35-171-235-47[.]compute-1[.]amazonaws[.]com/flashplayer_down.php?clickid=59c2a6jwfbzwje73
2018-07-24 -- AdobeFlashPlayer__5e0396jq5zwi422b.exe -- ec2-52-207-149-172[.]compute-1[.]amazonaws[.]com/flashplayer_down.php?clickid=5e0396jq5zwi422b
2018-07-24 -- AdobeFlashPlayer__8f383vc9la8fe196.exe -- ec2-52-207-149-172[.]compute-1[.]amazonaws[.]com/flashplayer_down.php?clickid=8f383vc9la8fe196
2018-07-24 -- AdobeFlashPlayer__8fc046j9lpmfe1eb.exe -- ec2-35-171-235-47[.]compute-1[.]amazonaws[.]com/flashplayer_down.php?clickid=8fc046j9lpmfe1eb
2018-07-24 -- AdobeFlashPlayer__dad146jy9ntvr852.exe -- ec2-35-171-235-47[.]compute-1[.]amazonaws[.]com/flashplayer_down.php?clickid=dad146jy9ntvr852
2018-07-24 -- AdobeFlashPlayer__e8144vc9r9rvr413.exe -- ec2-52-207-149-172[.]compute-1[.]amazonaws[.]com/flashplayer_down.php?clickid=e8144vc9r9rvr413
2018-07-25 -- AdobeFlashPlayer__0a7bcgha1177aa.exe -- ec2-18-210-203-107[.]compute-1[.]amazonaws[.]com/flashplayer_down.php?clickid=0a7bcgha1177aa
2018-07-25 -- AdobeFlashPlayer__2b811158rwj45e.exe -- ec2-18-211-31-135[.]compute-1[.]amazonaws[.]com/flashplayer_down.php?clickid=2b811158rwj45e
2018-07-25 -- AdobeFlashPlayer__3b241ire8a0877.exe -- ec2-18-210-203-107[.]compute-1[.]amazonaws[.]com/flashplayer_down.php?clickid=3b241ire8a0877
2018-07-25 -- AdobeFlashPlayer__80372slqnwj216.exe -- ec2-18-211-31-135[.]compute-1[.]amazonaws[.]com/flashplayer_down.php?clickid=80372slqnwj216
2018-07-25 -- AdobeFlashPlayer__e8806irqqgh8f7.exe -- ec2-18-210-203-107[.]compute-1[.]amazonaws[.]com/flashplayer_down.php?clickid=e8806irqqgh8f7
2018-07-26 -- AdobeFlashPlayer__3129cj617ghdd1.exe -- ec2-18-211-255-187[.]compute-1[.]amazonaws[.]com/flashplayer_down.php?clickid=3129cj617ghdd1
2018-07-26 -- AdobeFlashPlayer__496139ra61m121.exe -- ec2-18-211-255-187[.]compute-1[.]amazonaws[.]com/flashplayer_down.php?clickid=496139ra61m121
2018-07-26 -- AdobeFlashPlayer__79ceavcho2t9de.exe -- ec2-18-211-255-187[.]compute-1[.]amazonaws[.]com/flashplayer_down.php?clickid=79ceavcho2t9de
2018-07-26 -- AdobeFlashPlayer__9010bb7ojdv8d3.exe -- ec2-18-211-255-187[.]compute-1[.]amazonaws[.]com/flashplayer_down.php?clickid=9010bb7ojdv8d3
2018-07-26 -- AdobeFlashPlayer__9039brnlpq5e3e.exe -- ec2-18-210-116-222[.]compute-1[.]amazonaws[.]com/flashplayer_down.php?clickid=9039brnlpq5e3e
2018-07-26 -- AdobeFlashPlayer__b3527scfvg5619.exe -- ec2-18-211-255-187[.]compute-1[.]amazonaws[.]com/flashplayer_down.php?clickid=b3527scfvg5619
2018-07-27 -- AdobeFlashPlayer__09f032ty9oci4dd9.exe -- ec2-18-205-52-150[.]compute-1[.]amazonaws[.]com/flashplayer_down.php?clickid=09f032ty9oci4dd9
2018-07-27 -- AdobeFlashPlayer__244deocu3pm4ec.exe -- ec2-18-210-2-157[.]compute-1[.]amazonaws[.]com/flashplayer_down.php?clickid=244deocu3pm4ec
2018-07-27 -- AdobeFlashPlayer__c54a4slqd1nccc.exe -- ec2-18-205-52-150[.]compute-1[.]amazonaws[.]com/flashplayer_down.php?clickid=c54a4slqd1nccc
2018-07-27 -- AdobeFlashPlayer__d1f3ae8rnftd5c.exe -- ec2-18-205-52-150[.]compute-1[.]amazonaws[.]com/flashplayer_down.php?clickid=d1f3ae8rnftd5c
2018-07-27 -- AdobeFlashPlayer__eef68ocfnm7d27.exe -- ec2-18-210-2-157[.]compute-1[.]amazonaws[.]com/flashplayer_down.php?clickid=eef68ocfnm7d27
2018-07-29 -- AdobeFlashPlayer__c8d6cfnqdgm8nbfa.exe -- ec2-35-168-65-183[.]compute-1[.]amazonaws[.]com/flashplayer_down.php?clickid=c8d6cfnqdgm8nbfa
2018-07-30 -- AdobeFlashPlayer__0bfbf8ru33vwj356.exe -- ec2-18-211-193-9[.]compute-1[.]amazonaws[.]com/flashplayer_down.php?clickid=0bfbf8ru33vwj356
2018-07-30 -- AdobeFlashPlayer__6cada7vsc8w3y4d2.exe -- ec2-18-211-193-9[.]compute-1[.]amazonaws[.]com/flashplayer_down.php?clickid=6cada7vsc8w3y4d2
2018-07-30 -- AdobeFlashPlayer__7b1418rfnzwwjaff.exe -- ec2-18-211-193-9[.]compute-1[.]amazonaws[.]com/flashplayer_down.php?clickid=7b1418rfnzwwjaff
2018-07-30 -- AdobeFlashPlayer__7b6268r16dudz50e.exe -- ec2-18-211-193-9[.]compute-1[.]amazonaws[.]com/flashplayer_down.php?clickid=7b6268r16dudz50e
2018-07-30 -- AdobeFlashPlayer__972bc8rpm9zdz385.exe -- ec2-18-211-193-9[.]compute-1[.]amazonaws[.]com/flashplayer_down.php?clickid=972bc8rpm9zdz385
2018-07-30 -- AdobeFlashPlayer__dc2bf8r7v3z0c43.exe -- ec2-18-211-193-9[.]compute-1[.]amazonaws[.]com/flashplayer_down.php?clickid=dc2bf8r7v3z0c43
2018-07-31 -- AdobeFlashPlayer__12c6fqdtlwf6o0a5.exe -- ec2-35-166-42-253[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=12c6fqdtlwf6o0a5
2018-07-31 -- AdobeFlashPlayer__2174c16qqa3dz389.exe -- ec2-35-166-42-253[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=2174c16qqa3dz389
2018-07-31 -- AdobeFlashPlayer__5787a16fyeji4726.exe -- ec2-35-166-42-253[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=5787a16fyeji4726
2018-07-31 -- AdobeFlashPlayer__5f21016uofv6oaee.exe -- ec2-35-166-42-253[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=5f21016uofv6oaee
2018-07-31 -- AdobeFlashPlayer__619e352q5xs6o7c1.exe -- ec2-35-166-42-253[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=619e352q5xs6o7c1
2018-07-31 -- AdobeFlashPlayer__963fd52tla2wja9b.exe -- ec2-35-166-42-253[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=963fd52tla2wja9b
2018-07-31 -- AdobeFlashPlayer__97af2ci15463yff4.exe -- ec2-35-166-42-253[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=97af2ci15463yff4
2018-07-31 -- AdobeFlashPlayer__c6fa152us3zwja9a.exe -- ec2-35-166-42-253[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=c6fa152us3zwja9a
2018-08-01 -- AdobeFlashPlayer__1abcbgmhqh9i449b.exe -- ec2-35-166-42-253[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=1abcbgmhqh9i449b
2018-08-01 -- AdobeFlashPlayer__1cd51gmscghwj7d3.exe -- ec2-35-166-42-253[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=1cd51gmscghwj7d3
2018-08-01 -- AdobeFlashPlayer__522d0lplpbzvrcc8.exe -- ec2-35-166-42-253[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=522d0lplpbzvrcc8
2018-08-01 -- AdobeFlashPlayer__653c0gmxr9l08bd.exe -- ec2-35-166-42-253[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=653c0gmxr9l08bd
2018-08-01 -- AdobeFlashPlayer__6e797lptlm7vr8ce.exe -- ec2-35-166-42-253[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=6e797lptlm7vr8ce
2018-08-01 -- AdobeFlashPlayer__91649gmftq53y97c.exe -- ec2-35-166-42-253[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=91649gmftq53y97c
2018-08-01 -- AdobeFlashPlayer__aa8f3gm15uovr3c6.exe -- ec2-35-166-42-253[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=aa8f3gm15uovr3c6
2018-08-01 -- AdobeFlashPlayer__b8b93lp15qq3ye1c.exe -- ec2-35-166-42-253[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=b8b93lp15qq3ye1c
2018-08-01 -- AdobeFlashPlayer__c7f47lppma9vrd78.exe -- ec2-35-166-42-253[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=c7f47lppma9vrd78
2018-08-01 -- AdobeFlashPlayer__d2f42lpfnsl8ndb6.exe -- ec2-35-166-42-253[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=d2f42lpfnsl8ndb6
2018-08-02 -- AdobeFlashPlayer__0138c4k1nejbla3d.exe -- ec2-52-10-237-153[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=0138c4k1nejbla3d
2018-08-02 -- AdobeFlashPlayer__0fd4fy9x9ej3yb51.exe -- ec2-52-10-237-153[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=0fd4fy9x9ej3yb51
2018-08-02 -- AdobeFlashPlayer__11185y9m7a28n06b.exe -- ec2-52-10-237-153[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=11185y9m7a28n06b
2018-08-02 -- AdobeFlashPlayer__14640y94pyd3yc69.exe -- ec2-52-10-237-153[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=14640y94pyd3yc69
2018-08-02 -- AdobeFlashPlayer__1cc69y9qqwf0b3d.exe -- ec2-52-10-237-153[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=1cc69y9qqwf0b3d
2018-08-02 -- AdobeFlashPlayer__21717y9m7xs6oe1f.exe -- ec2-52-10-237-153[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=21717y9m7xs6oe1f
2018-08-02 -- AdobeFlashPlayer__304654ky98pwj367.exe -- ec2-52-10-237-153[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=304654ky98pwj367
2018-08-02 -- AdobeFlashPlayer__347d1y99z46i497f.exe -- ec2-52-10-237-153[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=347d1y99z46i497f
2018-08-02 -- AdobeFlashPlayer__352eatwciduvr057.exe -- ec2-52-10-237-153[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=352eatwciduvr057
2018-08-02 -- AdobeFlashPlayer__358ed4ka41zi4948.exe -- ec2-52-10-237-153[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=358ed4ka41zi4948
2018-08-02 -- AdobeFlashPlayer__3cec5y9x9zwwja5c.exe -- ec2-52-10-237-153[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=3cec5y9x9zwwja5c
2018-08-02 -- AdobeFlashPlayer__43c464k9rghdzca3.exe -- ec2-52-10-237-153[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=43c464k9rghdzca3
2018-08-02 -- AdobeFlashPlayer__43cb24ky94ki41ce.exe -- ec2-52-10-237-153[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=43cb24ky94ki41ce
2018-08-02 -- AdobeFlashPlayer__4d08by99zc86o389.exe -- ec2-52-10-237-153[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=4d08by99zc86o389
2018-08-02 -- AdobeFlashPlayer__6c42dtw5mftfe875.exe -- ec2-52-10-237-153[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=6c42dtw5mftfe875
2018-08-02 -- AdobeFlashPlayer__793504kfnvci47be.exe -- ec2-52-10-237-153[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=793504kfnvci47be
2018-08-02 -- AdobeFlashPlayer__87e84y94pqe8n1f1.exe -- ec2-52-10-237-153[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=87e84y94pqe8n1f1
2018-08-02 -- AdobeFlashPlayer__a098by94p3zvr178.exe -- ec2-52-10-237-153[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=a098by94p3zvr178
2018-08-02 -- AdobeFlashPlayer__c3554y99zzwblf65.exe -- ec2-52-10-237-153[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=c3554y99zzwblf65
2018-08-02 -- AdobeFlashPlayer__cddd54ky9xs6ob01.exe -- ec2-52-10-237-153[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=cddd54ky9xs6ob01
2018-08-02 -- AdobeFlashPlayer__d954fy9xrtldzecb.exe -- ec2-52-10-237-153[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=d954fy9xrtldzecb
2018-08-02 -- AdobeFlashPlayer__f322by9qqb46od9f.exe -- ec2-52-10-237-153[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=f322by9qqb46od9f
2018-08-02 -- AdobeFlashPlayer__f4722y9xrrnvr038.exe -- ec2-52-10-237-153[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=f4722y9xrrnvr038
2018-08-03 -- AdobeFlashPlayer__0f679wfydfv3y050.exe -- ec2-52-10-237-153[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=0f679wfydfv3y050
2018-08-03 -- AdobeFlashPlayer__1dbb3wf4pfvbl9a9.exe -- ec2-52-10-237-153[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=1dbb3wf4pfvbl9a9
2018-08-03 -- AdobeFlashPlayer__d3cedwfa28wi47ee.exe -- ec2-52-10-237-153[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=d3cedwfa28wi47ee
2018-08-05 -- AdobeFlashPlayer__1ae42k2gm9li4723.exe -- ec2-52-41-194-249[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=1ae42k2gm9li4723
2018-08-05 -- AdobeFlashPlayer__83a9bxog68w3yb18.exe -- ec2-52-41-194-249[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=83a9bxog68w3yb18
2018-08-06 -- AdobeFlashPlayer__1a7407s3vktbl248.exe -- ec2-52-41-194-249[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=1a7407s3vktbl248
2018-08-06 -- AdobeFlashPlayer__257897syda9vraa6.exe -- ec2-52-41-194-249[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=257897syda9vraa6
2018-08-06 -- AdobeFlashPlayer__37241qedu52vra10.exe -- ec2-35-155-229-237[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=37241qedu52vra10
2018-08-06 -- AdobeFlashPlayer__53a667s1msl8nff7.exe -- ec2-52-41-194-249[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=53a667s1msl8nff7
2018-08-06 -- AdobeFlashPlayer__7d9f37swhwfwj9bc.exe -- ec2-52-41-194-249[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=7d9f37swhwfwj9bc
2018-08-06 -- AdobeFlashPlayer__8ca2b7s15pmvr1aa.exe -- ec2-52-41-194-249[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=8ca2b7s15pmvr1aa
2018-08-06 -- AdobeFlashPlayer__e7ffbqej65m09d9.exe -- ec2-35-164-82-92[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=e7ffbqej65m09d9
2018-08-07 -- AdobeFlashPlayer__0da5aydbze8dz662.exe -- ec2-52-88-75-1[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=0da5aydbze8dz662
2018-08-07 -- AdobeFlashPlayer__185f3vca8xiwj9ff.exe -- ec2-54-214-181-74[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=185f3vca8xiwj9ff
2018-08-07 -- AdobeFlashPlayer__3aab41za6j28n0f2.exe -- ec2-18-236-0-227[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=3aab41za6j28n0f2
2018-08-07 -- AdobeFlashPlayer__581581z3zzwi48e4.exe -- ec2-54-214-181-74[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=581581z3zzwi48e4
2018-08-07 -- AdobeFlashPlayer__99afbvca8e2dz3bf.exe -- ec2-54-214-181-74[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=99afbvca8e2dz3bf
2018-08-07 -- AdobeFlashPlayer__cf20c1z3za60389.exe -- ec2-54-214-181-74[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=cf20c1z3za60389
2018-08-08 -- AdobeFlashPlayer__041adfta1xobl6d7.exe -- ec2-54-203-244-232[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=041adfta1xobl6d7
2018-08-08 -- AdobeFlashPlayer__eff209luqfyi40e2.exe -- ec2-54-203-244-232[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=eff209luqfyi40e2
2018-08-09 -- AdobeFlashPlayer__4cd5c3zik4kblf42.exe -- ec2-54-203-244-232[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=4cd5c3zik4kblf42
2018-08-09 -- AdobeFlashPlayer__976633zg5a9bldab.exe -- ec2-54-203-244-232[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=976633zg5a9bldab
2018-08-09 -- AdobeFlashPlayer__9f9f23zp2syfe5c1.exe -- ec2-54-203-244-232[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=9f9f23zp2syfe5c1
2018-08-11 -- AdobeFlashPlayer__94cc81nbgmybla84.exe -- ec2-52-38-79-159[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=94cc81nbgmybla84
2018-08-12 -- AdobeFlashPlayer__125a7hoej15vr58c.exe -- ec2-54-70-34-184[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=125a7hoej15vr58c
2018-08-13 -- AdobeFlashPlayer__27209g5y9168n0b1.exe -- ec2-52-11-196-255[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=27209g5y9168n0b1
2018-08-13 -- AdobeFlashPlayer__396absca1b7dz1cf.exe -- ec2-34-218-213-39[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=396absca1b7dz1cf
2018-08-13 -- AdobeFlashPlayer__64013g5a85m006d.exe -- ec2-52-11-196-255[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=64013g5a85m006d
2018-08-13 -- AdobeFlashPlayer__e07788wh9mydz846.exe -- ec2-54-203-191-84[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=e07788wh9mydz846
2018-08-14 -- AdobeFlashPlayer__4a3c9dva2bgdzd26.exe -- ec2-18-223-72-81[.]us-east-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=4a3c9dva2bgdzd26
2018-08-14 -- AdobeFlashPlayer__61522myftibi4adc.exe -- ec2-34-218-213-39[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=61522myftibi4adc
2018-08-14 -- AdobeFlashPlayer__8027fuqbghq0ef6.exe -- ec2-35-155-183-136[.]us-west-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=8027fuqbghq0ef6
2018-08-17 -- AdobeFlashPlayer__33875xsa55227b.exe -- ec2-18-222-235-57[.]us-east-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=33875xsa55227b
2018-08-19 -- AdobeFlashPlayer__21f20syq5y9006.exe -- ec2-18-217-169-220[.]us-east-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=21f20syq5y9006
2018-08-19 -- AdobeFlashPlayer__5e802kt8wib080.exe -- ec2-18-217-169-220[.]us-east-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=5e802kt8wib080
2018-08-20 -- AdobeFlashPlayer__0ca59qqqq46785.exe -- ec2-18-223-34-242[.]us-east-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=0ca59qqqq46785
2018-08-20 -- AdobeFlashPlayer__20e3a17oc6jvr2d1.exe -- ec2-18-221-243-52[.]us-east-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=20e3a17oc6jvr2d1
2018-08-20 -- AdobeFlashPlayer__72fe1qqj216d17.exe -- ec2-18-223-34-242[.]us-east-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=72fe1qqj216d17
2018-08-20 -- AdobeFlashPlayer__88b1be8a8xr0d6.exe -- ec2-18-217-169-220[.]us-east-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=88b1be8a8xr0d6
2018-08-20 -- AdobeFlashPlayer__a40b0gxdva0vrec6.exe -- ec2-18-188-95-149[.]us-east-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=a40b0gxdva0vrec6
2018-08-21 -- AdobeFlashPlayer__09168usojwh8n310.exe -- ec2-18-221-227-105[.]us-east-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=09168usojwh8n310
2018-08-21 -- AdobeFlashPlayer__680b6usojsyblad5.exe -- ec2-18-221-227-105[.]us-east-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=680b6usojsyblad5
2018-08-22 -- AdobeFlashPlayer__328c0xsbze2wjb65.exe -- ec2-18-221-227-105[.]us-east-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=328c0xsbze2wjb65
2018-08-22 -- AdobeFlashPlayer__60815fnqdsl3y9d8.exe -- ec2-18-221-227-105[.]us-east-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=60815fnqdsl3y9d8
2018-08-22 -- AdobeFlashPlayer__9c82cfn46ejvre30.exe -- ec2-18-221-227-105[.]us-east-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=9c82cfn46ejvre30
2018-08-22 -- AdobeFlashPlayer__f56bexsbgdv04d3.exe -- ec2-18-221-227-105[.]us-east-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=f56bexsbgdv04d3
2018-08-24 -- AdobeFlashPlayer__2d062oj37uqi4be8.exe -- ec2-52-15-217-169[.]us-east-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=2d062oj37uqi4be8
2018-08-24 -- AdobeFlashPlayer__c940f7vscej6obea.exe -- ec2-18-221-40-206[.]us-east-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=c940f7vscej6obea
2018-08-26 -- AdobeFlashPlayer__248ec52xshqwjd6d.exe -- ec2-18-217-199-196[.]us-east-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=248ec52xshqwjd6d
2018-08-26 -- AdobeFlashPlayer__314ddqd46b4bl900.exe -- ec2-18-223-84-2[.]us-east-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=314ddqd46b4bl900
2018-08-26 -- AdobeFlashPlayer__632begma3oji41d1.exe -- ec2-18-223-36-42[.]us-east-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=632begma3oji41d1
2018-08-26 -- AdobeFlashPlayer__92981gma2kti4ff6.exe -- ec2-18-223-36-42[.]us-east-2[.]compute[.]amazonaws[.]com/flashplayer_down.php?clickid=92981gma2kti4ff6
